episode/count,episode/length,episode/return,eval/max_return,eval/mean_length,eval/mean_return,eval/min_return,eval/std_return,eval/step,loss/entropy,loss/policy,loss/value,step,time/elapsed_sec,time/fps
19801,1000.0,16504.406380522687,,,,,,,3.821541631221771,-0.07337029736954719,10127.89228515625,5682000,5500.533608198166,1032.9906886727083
19802,1000.0,16060.821722184706,,,,,,,,,,5683000,5501.383602142334,1033.0128583992837
19803,1000.0,16788.558383321368,,,,,,,3.832832062244415,-0.07432555127888918,7810.632849121093,5684000,5502.4423089027405,1032.9958372854735
19804,483.0,7151.926083117791,,,,,,,,,,5685000,5503.352499961853,1033.0066991055735
19806,738.0,11943.243016355495,,,,,,,3.8402162313461305,-0.061853711330331865,8154.536730957031,5686000,5504.420499324799,1032.9879413641227
19807,1000.0,16783.510189518955,,,,,,,,,,5687000,5505.315923213959,1033.0015714484148
19808,1000.0,16732.381312851223,,,,,,,3.8399162113666536,-0.07031429697526619,5479.845788574219,5688000,5506.389605045319,1032.9817553752966
19809,1000.0,16656.166123052848,,,,,,,,,,5689000,5507.237846136093,1033.0042316932856
19810,534.0,7687.091539847951,,,,,,,3.8378266990184784,-0.0625918222591281,11916.966442871093,5690000,5508.317294359207,1032.9833406341434
19811,1000.0,16490.809130964848,,,,,,,,,,5691000,5509.16144323349,1033.0065761623032
19812,1000.0,16892.742763715065,,,,,,,3.8362870693206785,-0.06782596769044176,7102.803979492188,5692000,5510.270308256149,1032.9801773012045
19815,386.0,5681.577783832869,,,,,,,,,,5693000,5511.119062900543,1033.0025417748336
19816,1000.0,16850.419659077692,,,,,,,3.842000138759613,-0.06299107902450488,16291.647216796875,5694000,5512.1911289691925,1032.9830491681093
19817,1000.0,15910.784273408484,,,,,,,,,,5695000,5513.13033914566,1032.988456587537
19819,712.0,11726.394398221428,,,,,,,3.845271867513657,-0.0633759724209085,8690.68260498047,5696000,5514.06393456459,1032.9949140224787
19820,792.0,12482.867070185219,,,,,,,,,,5697000,5514.622520685196,1033.071616167872
19822,546.5,8507.569110000632,,,,,,,3.8470211267471313,-0.06824388328241185,10395.543566894532,5698000,5515.426116943359,1033.1024075357975
19824,680.5,11099.082812430304,,,,,,,,,,5699000,5515.9793701171875,1033.1800787498094
19825,1000.0,15903.885856522833,,,,,,,3.8428202271461487,-0.05722822332754731,7438.605932617187,5700000,5516.875155448914,1033.1935814009164
19826,1000.0,16629.131554527918,7571.063538119072,1000.0,7335.766073728392,6931.986455703024,176.0855355644261,5700000.0,,,,5701000,5520.887030363083,1032.6239187011715
19827,1000.0,16804.281002806874,,,,,,,3.846163833141327,-0.07261454527033492,10660.834680175782,5702000,5521.618653535843,1032.6682007183977
19828,701.0,10799.161782607887,,,,,,,,,,5703000,5522.171735048294,1032.7458604382075
19829,1000.0,16868.74990533973,,,,,,,3.8515608966350556,-0.0658392118755728,10571.012939453125,5704000,5523.055905818939,1032.761590189667
19830,1000.0,16828.01522244611,,,,,,,,,,5705000,5523.897434234619,1032.7852875476995
19831,1000.0,16730.760652784935,,,,,,,3.8568306446075438,-0.06520697323139757,5188.718603515625,5706000,5525.009726762772,1032.7583628243267
19833,559.0,9192.07705109577,,,,,,,,,,5707000,5525.959973812103,1032.7617331732147
19834,1000.0,16672.645513910935,,,,,,,3.8571132838726045,-0.06005441024899483,8784.216186523438,5708000,5527.026232242584,1032.7434247917413
19835,1000.0,16794.663764855457,,,,,,,,,,5709000,5527.875046253204,1032.7657467347353
19836,1000.0,17133.72454905286,,,,,,,3.8557452499866485,-0.060937259544152765,5842.3065185546875,5710000,5528.94251871109,1032.747217153402
19837,1000.0,16173.606661509037,,,,,,,,,,5711000,5529.8425970077515,1032.7599565112891
19838,493.0,6075.949418817938,,,,,,,3.851380980014801,-0.05867871531518176,11965.6560546875,5712000,5530.920186042786,1032.7395456571887
19839,1000.0,16788.87709319101,,,,,,,,,,5713000,5531.768137693405,1032.7620134820336
19840,1000.0,16799.23136532648,,,,,,,3.852467715740204,-0.06159257091348991,6658.085345458984,5714000,5532.907634019852,1032.7300540617516
19841,1000.0,16559.834335720592,,,,,,,,,,5715000,5533.7652995586395,1032.7507023935068
19842,1000.0,16570.664771113818,,,,,,,3.8575219750404357,-0.059648321894928816,6075.634118652344,5716000,5534.834639549255,1032.7318469744741
19843,1000.0,16748.50568551751,,,,,,,,,,5717000,5535.750029802322,1032.7417186870612
19844,1000.0,17183.879869893066,,,,,,,,,,5718000,5536.593735694885,1032.7649585584677
19845,1000.0,16195.480023318018,,,,,,,3.8539526998996734,-0.06213366384617984,5793.572344970703,5719000,5537.57266664505,1032.762971120498
19846,1000.0,16412.95216250607,,,,,,,,,,5720000,5538.1378865242,1032.8381339002626
19847,1000.0,16913.991582553903,,,,,,,3.85589457154274,-0.06682689397130162,3782.824151611328,5721000,5538.8463797569275,1032.886562968924
19848,1000.0,16538.645527898912,,,,,,,,,,5722000,5539.406399726868,1032.9626655090942
19849,1000.0,17138.96371435984,,,,,,,3.856620007753372,-0.05211203026119619,4956.609521484375,5723000,5540.407265901566,1032.9565545158027
19851,783.5,13056.837141777649,,,,,,,,,,5724000,5541.260523557663,1032.977961542406
19852,725.0,11720.90453826394,,,,,,,3.8561432719230653,-0.06233934336923994,9090.25831298828,5725000,5542.324700832367,1032.9600499841156
19853,1000.0,16534.20096337598,,,,,,,,,,5726000,5543.2259175777435,1032.9725118802526
19854,1000.0,16908.75941986849,,,,,,,3.858889162540436,-0.06771109217661433,6054.363537597656,5727000,5544.292869091034,1032.9540908503486
19855,1000.0,17128.166952404234,,,,,,,,,,5728000,5545.141048908234,1032.9764291798797
19856,1000.0,16818.480573252393,,,,,,,3.860381507873535,-0.06487720115692355,4914.524633789062,5729000,5546.3095824718475,1032.9390948722937
19857,1000.0,17377.448200441006,,,,,,,,,,5730000,5547.081243276596,1032.9756765226962
19858,1000.0,16742.15513638358,,,,,,,3.8636437177658083,-0.05862253541708924,4535.245416259766,5731000,5548.0591452121735,1032.9738472499341
19860,751.5,11737.233948377381,,,,,,,,,,5732000,5548.917293787003,1032.9943115962444
19861,1000.0,16468.837906491935,,,,,,,3.8653392791748047,-0.06086246946360916,11279.392846679688,5733000,5550.012888669968,1032.9705741230962
19862,1000.0,16731.67227421318,,,,,,,,,,5734000,5550.853964805603,1032.994208883103
19863,980.0,16208.108482691403,,,,,,,3.86404954791069,-0.06493069335119799,5323.398547363281,5735000,5551.928767442703,1032.9743482356712
19864,155.0,1407.3785212003218,,,,,,,,,,5736000,5552.861517429352,1032.9809201968772
19865,1000.0,17112.466789472965,,,,,,,3.8668651938438416,-0.07226668738294392,10825.272412109374,5737000,5553.943220376968,1032.9597859321664
19866,1000.0,16155.192193858375,,,,,,,,,,5738000,5554.85311627388,1032.9706078437177
19870,465.25,7033.591541790115,,,,,,,3.862102043628693,-0.07088393866433762,10456.69873046875,5739000,5555.981569051743,1032.9407915907636
19871,1000.0,16662.527172703307,,,,,,,,,,5740000,5556.830241203308,1032.9629934415682
19872,1000.0,16934.13244339812,,,,,,,3.8523270189762115,-0.058735364978201685,5511.5341522216795,5741000,5557.906826019287,1032.942828966395
19873,1000.0,17132.489983068048,,,,,,,,,,5742000,5558.7602660655975,1032.9641368153652
19874,1000.0,17083.873968575852,,,,,,,3.85462481379509,-0.06431304049910977,4582.48148803711,5743000,5559.88720202446,1032.9346246285113
19875,729.0,11767.251598819867,,,,,,,,,,5744000,5560.747195720673,1032.9547087521532
19877,568.0,9177.300291817637,,,,,,,3.8542747378349302,-0.05581750612473115,9329.95938720703,5745000,5561.724733829498,1032.9529552327033
19878,1000.0,17153.129014945254,,,,,,,,,,5746000,5562.28258228302,1033.029141364043
19879,1000.0,17051.381119768193,,,,,,,3.8536050856113433,-0.05683639323106036,9430.583056640626,5747000,5563.034035682678,1033.0693580404718
19880,1000.0,17269.255894241334,,,,,,,,,,5748000,5563.591626882553,1033.145562342572
19881,1000.0,16379.196546468751,,,,,,,3.8534498810768127,-0.05985510312020779,6408.818310546875,5749000,5564.306777238846,1033.1924946188542
19882,1000.0,17022.126074207434,,,,,,,,,,5750000,5564.859403371811,1033.269591054899
19883,1000.0,16615.919144262672,7581.575728119308,829.9,6087.943242887253,331.21309789991767,2305.4267840568973,5750000.0,3.8526882588863374,-0.05943734699394554,6075.669891357422,5751000,5568.521259307861,1032.7696945373286
19885,244.5,3094.3400322535595,,,,,,,,,,5752000,5569.039748668671,1032.853105667825
19886,1000.0,16266.531486737675,,,,,,,3.8560298919677733,-0.06763357715681195,10893.67332763672,5753000,5569.73436498642,1032.9038375987302
19887,1000.0,17246.61783272888,,,,,,,,,,5754000,5570.285205125809,1032.9812187543173
19888,1000.0,16762.564839618604,,,,,,,3.858793115615845,-0.06840471362229436,5537.219787597656,5755000,5570.987925052643,1033.0304207122506
19889,1000.0,15981.85955269206,,,,,,,,,,5756000,5571.543195009232,1033.1069505403814
19891,533.0,8538.916864428798,,,,,,,3.8624995827674864,-0.05843803898897022,9803.182006835938,5757000,5572.320228338242,1033.142347190056
19892,1000.0,16908.74165942662,,,,,,,,,,5758000,5573.233221292496,1033.1525294871215
19894,548.0,8564.90686300717,,,,,,,3.8698161840438843,-0.07262340208981186,14308.790209960938,5759000,5574.316645860672,1033.1311200766588
19895,830.0,12940.257899135431,,,,,,,,,,5760000,5575.158456087112,1033.1544915483205
19896,1000.0,16611.832536452253,,,,,,,,,,5761000,5576.10463476181,1033.1585178810203
19897,1000.0,16971.57645911021,,,,,,,3.873334449529648,-0.06443580888444558,5819.914379882813,5762000,5577.172818660736,1033.1399415705478
19898,1000.0,17156.715826059284,,,,,,,,,,5763000,5578.028125524521,1033.1607998943327
19899,1000.0,17301.981158325583,,,,,,,3.8741315484046934,-0.05709024525713176,6468.9934753417965,5764000,5579.103723526001,1033.1408566028854
19900,763.0,12509.478858504663,,,,,,,,,,5765000,5579.9693338871,1033.159799819904
19902,927.0,15101.37939408102,,,,,,,3.8817772388458254,-0.057435242750216275,10420.240344238282,5766000,5581.03692984581,1033.141344964958
19903,1000.0,16971.723728205514,,,,,,,,,,5767000,5581.8799040317535,1033.1644713162918
19904,1000.0,16914.236424719526,,,,,,,3.8849891662597655,-0.06418904336169362,6692.832720947265,5768000,5582.982108592987,1033.1396174675617
19905,1000.0,16908.423675481154,,,,,,,,,,5769000,5583.8314464092255,1033.1615585763875
19909,220.5,2898.618305005028,,,,,,,3.885672467947006,-0.06847672002622858,11265.538342285156,5770000,5584.978840589523,1033.1283545903186
19910,1000.0,17108.9172355409,,,,,,,,,,5771000,5585.865836381912,1033.1433244264963
19911,1000.0,17224.4918072785,,,,,,,3.8790193259716035,-0.05677715442143381,8006.455261230469,5772000,5586.932522535324,1033.1250604366871
19912,1000.0,17120.26982975364,,,,,,,,,,5773000,5587.785800695419,1033.1462597012094
19913,475.0,7358.331563949969,,,,,,,3.8737223207950593,-0.06673847844358534,8437.446508789062,5774000,5588.853959321976,1033.1277292313584
19914,1000.0,16929.68743175455,,,,,,,,,,5775000,5589.715894460678,1033.1473207292943
19915,1000.0,17297.335534241756,,,,,,,3.8741763710975645,-0.07038228478631936,5523.838653564453,5776000,5590.480028629303,1033.184980613585
19916,1000.0,17309.88946654697,,,,,,,,,,5777000,5591.044233798981,1033.2595769993877
19918,806.5,13233.501017166964,,,,,,,3.8754490971565247,-0.06347982955630868,7258.945532226562,5778000,5591.767038345337,1033.3048498582966
19919,800.0,12683.698891189817,,,,,,,,,,5779000,5592.333179473877,1033.3790592469106
19920,1000.0,16571.60834719993,,,,,,,3.8814892530441285,-0.07269458698574453,6383.430358886719,5780000,5593.143986940384,1033.4080462609065
19921,655.0,9806.643302734496,,,,,,,,,,5781000,5593.705424785614,1033.48309590714
19925,359.75,5294.478010679645,,,,,,,3.879101037979126,-0.07175668408162891,10290.65762939453,5782000,5594.445476770401,1033.5251320275395
19926,1000.0,16911.182293405287,,,,,,,,,,5783000,5595.002516031265,1033.6009650451574
19927,773.0,12660.110146009312,,,,,,,3.8727992296218874,-0.06327114689629525,12935.074975585938,5784000,5595.916131258011,1033.6109163058
19929,549.0,8797.719803014203,,,,,,,,,,5785000,5596.765535593033,1033.6327229021613
19932,301.3333333333333,4323.74209528498,,,,,,,3.8679706037044523,-0.07016420443542301,18696.683984375,5786000,5597.847680568695,1033.611546824402
19933,1000.0,16844.940292506788,,,,,,,,,,5787000,5598.693315029144,1033.6340417978183
19934,1000.0,17067.39016221881,,,,,,,3.867313975095749,-0.062458066688850525,7784.424609375,5788000,5599.758269071579,1033.6160458868576
19935,755.0,12506.188443907393,,,,,,,,,,5789000,5600.610442638397,1033.6373256613888
19937,575.5,9177.431439199425,,,,,,,3.8738701164722444,-0.06039396008127369,9202.71337890625,5790000,5601.6838121414185,1033.617782469338
19942,272.0,3848.732137502871,,,,,,,,,,5791000,5602.544042348862,1033.6375682594596
19944,535.5,7517.719124682756,,,,,,,3.873553216457367,-0.07668433774961159,17454.360913085937,5792000,5603.378768205643,1033.6620527715565
19946,388.5,5717.986307591354,,,,,,,,,,5793000,5603.936280965805,1033.7376639481724
19948,543.0,8707.084345890842,,,,,,,3.868512099981308,-0.07915602920111268,21701.708642578124,5794000,5604.652735710144,1033.7839422384595
19949,1000.0,16570.046765202205,,,,,,,,,,5795000,5605.282974243164,1033.8461102907033
19950,1000.0,17202.1642906359,,,,,,,3.8610227704048157,-0.07474485877901316,12581.979931640624,5796000,5606.077800989151,1033.8779099671679
19951,1000.0,16919.27563217433,,,,,,,,,,5797000,5606.947993516922,1033.8958033323704
19952,1000.0,17098.42439994566,,,,,,,3.8693652510643006,-0.06401695918757469,7543.140625,5798000,5608.011771202087,1033.878001072239
19953,1000.0,16750.826484414563,,,,,,,,,,5799000,5608.883298635483,1033.89564218795
19954,1000.0,17250.71780200102,,,,,,,3.8737613022327424,-0.06550075539271347,8029.97041015625,5800000,5609.938870191574,1033.8793584397713
19956,550.5,8990.38682278184,7534.051986310825,963.3,7085.446152605019,4016.0782126160448,1026.6365443308268,5800000.0,,,,5801000,5613.82772731781,1033.3412925678817
19957,970.0,16126.166202809289,,,,,,,3.8779302656650545,-0.06405208818614483,8688.14364013672,5802000,5614.626827001572,1033.3723288780873
19958,469.0,6670.604388861441,,,,,,,,,,5803000,5615.558906555176,1033.3788847314947
19959,1000.0,17260.473082773242,,,,,,,,,,5804000,5616.402087688446,1033.4017952031572
19961,825.5,13779.187522179811,,,,,,,3.87679123878479,-0.0695533643825911,6751.2540832519535,5805000,5617.18529009819,1033.435733414898
19962,1000.0,17277.64358921791,,,,,,,,,,5806000,5617.736946582794,1033.5122586207465
19963,1000.0,17250.343040924836,,,,,,,3.879152846336365,-0.054511324316263196,9269.588500976562,5807000,5618.740650892258,1033.5056128774775
19964,1000.0,17441.01609233454,,,,,,,,,,5808000,5619.579868793488,1033.5292202630383
19965,1000.0,17416.46630663781,,,,,,,3.8751992642879487,-0.0689418411522638,5638.024645996094,5809000,5620.663417339325,1033.5078919829411
19966,1000.0,16516.655525212882,,,,,,,,,,5810000,5621.532447099686,1033.526009975723
19967,1000.0,17364.504607976076,,,,,,,3.8741313576698304,-0.07112469741841779,6415.950384521484,5811000,5622.605852603912,1033.506554137854
19969,426.0,6448.16455074764,,,,,,,,,,5812000,5623.524309873581,1033.5155819981965
19970,1000.0,17356.499977507738,,,,,,,3.8774475276470186,-0.06530665012542158,7530.927404785156,5813000,5624.598111867905,1033.4960621870152
19971,330.0,4387.837098421625,,,,,,,,,,5814000,5625.524039030075,1033.5037162159956
19972,1000.0,17222.19604393909,,,,,,,3.875415325164795,-0.061995635391213,9887.36005859375,5815000,5626.60079908371,1033.4836622756268
19975,527.3333333333334,8429.436181293948,,,,,,,,,,5816000,5627.460931301117,1033.503398957457
19977,553.0,8952.282053850822,,,,,,,3.8712361991405486,-0.06279846891993657,8354.458459472657,5817000,5628.538509607315,1033.4832017354063
19978,653.0,10374.855120280203,,,,,,,,,,5818000,5629.1302037239075,1033.5522166730389
19979,1000.0,17332.552695852468,,,,,,,3.8664721310138703,-0.0714675385854207,11677.003161621094,5819000,5629.843553543091,1033.5988815067278
19981,548.5,8797.98957874684,,,,,,,,,,5820000,5630.4338529109955,1033.668124347291
19983,547.5,8985.020533784764,,,,,,,3.8665414214134217,-0.06440514564746991,8862.009643554688,5821000,5631.337375879288,1033.6798546173231
19985,613.5,9743.989069542022,,,,,,,,,,5822000,5632.194436788559,1033.7001084287258
19986,1000.0,17360.946782175233,,,,,,,3.8637769758701324,-0.07389797964133323,12118.513854980469,5823000,5633.379012584686,1033.6602573680398
19987,1000.0,16912.398433409056,,,,,,,,,,5824000,5634.229995965958,1033.6816218311847
19989,368.0,4641.26375218864,,,,,,,3.8575072646141053,-0.06293735848739743,11228.3970703125,5825000,5635.38578748703,1033.6470686592556
19990,1000.0,17399.590759304574,,,,,,,,,,5826000,5636.235063076019,1033.6687407108275
19993,389.6666666666667,6032.330675074424,,,,,,,3.8587807953357696,-0.06330582483205945,7935.422357177735,5827000,5637.311614513397,1033.6487316043067
19994,911.0,15290.91508586657,,,,,,,,,,5828000,5638.159620761871,1033.6706287170487
19996,604.0,9520.036924189322,,,,,,,3.861470711231232,-0.06489054801641032,16362.1060546875,5829000,5639.2453417778015,1033.6489453325287
19998,370.5,5495.175418790593,,,,,,,,,,5830000,5640.122918128967,1033.665415564032
19999,701.0,11709.912288431398,,,,,,,3.8603439331054688,-0.06828999670688063,16326.879833984374,5831000,5641.195577383041,1033.6461340532016
20001,764.0,12480.085722904088,,,,,,,,,,5832000,5642.054731607437,1033.6659740871473
20002,530.0,8128.873853741244,,,,,,,3.8601810932159424,-0.06261510902550071,9583.93839111328,5833000,5643.191436767578,1033.6349679714472
20003,1000.0,17101.811475091323,,,,,,,,,,5834000,5644.032979011536,1033.6580281679599
20004,1000.0,17488.364465330615,,,,,,,3.8630166053771973,-0.07328426119638606,7642.149157714844,5835000,5645.161999702454,1033.628441541191
20006,376.0,5456.68165970901,,,,,,,,,,5836000,5646.114495754242,1033.6311820081842
20008,558.0,9151.331977784424,,,,,,,3.8603570640087126,-0.07132552879629657,9561.16240234375,5837000,5647.178135871887,1033.6135782440313
20011,541.6666666666666,8599.531169070071,,,,,,,,,,5838000,5648.031798124313,1033.634407288354
20012,700.0,10569.079689716289,,,,,,,3.8541821599006654,-0.07816862099571154,15341.2169921875,5839000,5649.1052305698395,1033.6150171893692
20014,535.0,8623.019877599974,,,,,,,,,,5840000,5649.964359521866,1033.634838803517
20015,1000.0,16314.880743167118,,,,,,,3.8533765614032744,-0.06839725840254687,12625.35733642578,5841000,5651.048188209534,1033.6135537096968
20016,886.0,14713.700901489121,,,,,,,,,,5842000,5651.891926765442,1033.6361833697263
20017,1000.0,16931.33441115454,,,,,,,3.8548906445503235,-0.06680354235577397,8242.356567382812,5843000,5653.057130813599,1033.6000264619763
20019,535.0,8302.301565982274,,,,,,,,,,5844000,5653.906527757645,1033.62161565797
20021,532.0,8301.358874604797,,,,,,,3.8574790596961974,-0.07209488672669977,16380.992797851562,5845000,5654.95049738884,1033.6076332938574
20022,1000.0,16879.321755337805,,,,,,,,,,5846000,5655.605329990387,1033.6647730703544
20025,390.3333333333333,5669.938989189657,,,,,,,,,,5847000,5656.154031038284,1033.7412962791402
20026,651.0,10662.904120960038,,,,,,,3.856606525182724,-0.06894372890237718,13364.23671875,5848000,5657.178624391556,1033.7308379809144
20028,701.5,11261.052368535897,,,,,,,,,,5849000,5657.823934078217,1033.7896810062066
20032,199.5,2246.7727287435105,,,,,,,3.8533506810665132,-0.0734289032407105,14250.629028320312,5850000,5658.545649528503,1033.8345508421319
20034,269.0,3553.924758980057,7466.904326708587,697.5,4985.356382986603,243.65370506731196,3084.91891726391,5850000.0,,,,5851000,5661.29346871376,1033.5093971606705
20035,1000.0,16943.60964713434,,,,,,,3.8507865965366364,-0.08088259166106582,15981.11279296875,5852000,5662.289874076843,1033.5041352777946
20036,1000.0,16978.97641899105,,,,,,,,,,5853000,5663.172637462616,1033.5196143027058
20038,553.0,8149.575269479009,,,,,,,3.853913205862045,-0.0802976154955104,14120.083740234375,5854000,5664.2435121536255,1033.5007644779428
20039,1000.0,16984.88145623098,,,,,,,,,,5855000,5665.086792945862,1033.5234417397837
20040,1000.0,16624.33345745308,,,,,,,3.861157792806625,-0.08118970724754035,11033.675537109375,5856000,5666.222830295563,1033.4927120567438
20041,1000.0,17218.96532843583,,,,,,,,,,5857000,5667.090514659882,1033.510932082142
20043,655.5,10805.580549728362,,,,,,,3.8695397794246675,-0.0663529078126885,6684.306799316406,5858000,5668.1507387161255,1033.4940388912235
20045,305.0,4130.2183936215115,,,,,,,,,,5859000,5668.999326944351,1033.515733923726
20046,845.0,14077.303456521633,,,,,,,3.869575536251068,-0.075632145232521,12556.224169921876,5860000,5670.078276872635,1033.4954323121121
20048,689.5,11106.673660835873,,,,,,,,,,5861000,5670.9594604969025,1033.5111793386802
20050,626.5,7001.989821254319,,,,,,,3.8634079098701477,-0.07618581946007907,18031.39541015625,5862000,5672.040940284729,1033.490424648757
20051,1000.0,17092.979593822896,,,,,,,,,,5863000,5672.980108261108,1033.4956033888045
20052,1000.0,17078.78585668572,,,,,,,3.8647198736667634,-0.03959442306077108,115929.0685546875,5864000,5674.047287940979,1033.477463690288
20053,1000.0,17298.875737958966,,,,,,,,,,5865000,5674.8561499118805,1033.5063735652705
20055,465.5,7164.007775669666,,,,,,,3.870497262477875,-0.06904617850086651,8570.620153808593,5866000,5675.657340764999,1033.5366721080707
20056,1000.0,17285.83001631141,,,,,,,,,,5867000,5676.20267701149,1033.6135500871446
20057,704.0,10868.910682807298,,,,,,,3.8681691706180574,-0.07604858446866274,9231.926440429688,5868000,5677.060947179794,1033.6334336722348
20059,610.0,9785.503157696272,,,,,,,,,,5869000,5677.909491300583,1033.6550818557776
20065,187.0,2136.3338924030922,,,,,,,3.863135951757431,-0.07993076359853149,21989.545043945312,5870000,5678.980670452118,1033.636199985987
20066,1000.0,17210.592312748147,,,,,,,,,,5871000,5679.846830844879,1033.6546345082843
20067,1000.0,17061.52277782239,,,,,,,3.8631066203117372,-0.07496916637755931,9825.88338623047,5872000,5680.916193962097,1033.6360895872738
20068,1000.0,16807.71376602663,,,,,,,,,,5873000,5681.764600038528,1033.6577477990156
20069,1000.0,16887.69876522778,,,,,,,3.8673029839992523,-0.07144798042718321,9760.308813476562,5874000,5682.878999710083,1033.631017007342
20071,495.5,7674.868664785501,,,,,,,,,,5875000,5683.726762056351,1033.6527855667796
20072,1000.0,16395.826582315185,,,,,,,3.8732863545417784,-0.06350647686049342,14526.34443359375,5876000,5684.668642282486,1033.6574336619015
20073,534.0,8152.402468908324,,,,,,,,,,5877000,5685.3016839027405,1033.7182311081276
20075,665.0,10248.078732843092,,,,,,,3.8749663889408112,-0.07318607801571489,13450.979699707032,5878000,5686.110116004944,1033.747127663767
20076,1000.0,17124.96206668307,,,,,,,,,,5879000,5686.952184677124,1033.7699015371236
20077,1000.0,17261.69528096576,,,,,,,3.8749051809310915,-0.06402504846919328,4863.357836914062,5880000,5688.014543533325,1033.7526310801968
20078,1000.0,16872.455094097917,,,,,,,,,,5881000,5688.867036581039,1033.7735022076436
20080,587.5,8979.339704256423,,,,,,,3.872861737012863,-0.06885833269916475,8949.250671386719,5882000,5689.941464662552,1033.754044137401
20081,1000.0,16713.473864549156,,,,,,,,,,5883000,5690.801627635956,1033.7735146891575
20082,1000.0,16946.356112057463,,,,,,,3.873409312963486,-0.06640338720753788,7058.579357910156,5884000,5691.726883649826,1033.7811564540284
20083,438.0,6436.973289563187,,,,,,,,,,5885000,5692.293821811676,1033.853870552134
20085,562.5,8977.926231265976,,,,,,,3.8746047496795653,-0.06700515903066843,7445.681958007813,5886000,5693.126290559769,1033.8783472553648
20087,551.5,8669.004120110652,,,,,,,,,,5887000,5693.970935821533,1033.9006058081707
20088,1000.0,17119.471298866363,,,,,,,3.873319298028946,-0.05917642201529816,9300.131042480469,5888000,5695.032922744751,1033.883399775369
20090,562.5,9228.687983066933,,,,,,,,,,5889000,5695.928122520447,1033.8964736433716
20092,405.0,6115.981952534262,,,,,,,,,,5890000,5696.780529260635,1033.9173099168772
20093,707.0,11687.192538289495,,,,,,,3.873306077718735,-0.0748921527992934,10952.164904785157,5891000,5697.860819101334,1033.8967881158474
20095,651.5,10817.7714864021,,,,,,,,,,5892000,5698.713563680649,1033.9175559816192
20096,1000.0,17245.16418703756,,,,,,,3.873120641708374,-0.06938731201225892,8548.66795654297,5893000,5699.587256908417,1033.9345174261784
20097,1000.0,16854.53917117424,,,,,,,,,,5894000,5700.1390018463135,1034.0098720559083
20099,584.0,9299.464751592497,,,,,,,3.872245931625366,-0.0611073094769381,7366.940411376953,5895000,5700.909513235092,1034.0455301587076
20100,1000.0,16113.818486475297,,,,,,,,,,5896000,5701.4706518650055,1034.11915276129
20101,603.0,9757.500452918588,,,,,,,3.875137287378311,-0.07702236659824849,16783.00686035156,5897000,5702.179019451141,1034.1660582532204
20102,1000.0,16946.70711083471,,,,,,,,,,5898000,5702.803931474686,1034.2280868973937
20106,420.75,6414.579310294777,,,,,,,3.8784538745880126,-0.06203175714763347,5153.46669921875,5899000,5703.802880048752,1034.222276620748
20107,567.0,8851.000474401633,,,,,,,,,,5900000,5704.707858800888,1034.2335043323606
20108,1000.0,17036.966221996943,7575.886426314822,1000.0,7443.323220888806,7296.111032063111,78.6964543040936,5900000.0,3.87662655711174,-0.0673537524184212,13090.789343261718,5901000,5711.170015335083,1033.2383704486479
20110,536.5,8657.794923828498,,,,,,,,,,5902000,5712.015426874161,1033.260514709395
20112,649.0,10665.43356694475,,,,,,,3.870719927549362,-0.059293162822723386,10189.76173095703,5903000,5712.939359664917,1033.2684505067512
20113,1000.0,16990.255061652642,,,,,,,,,,5904000,5713.4450426101685,1033.352024211084
20114,1000.0,16968.368683154324,,,,,,,3.8711503028869627,-0.06572780749993398,12334.655883789062,5905000,5714.144087553024,1033.400612501654
20115,1000.0,16897.476892003702,,,,,,,,,,5906000,5714.688827514648,1033.4770935495633
20117,535.5,8590.902820495268,,,,,,,3.8699333727359773,-0.059785914863459765,9226.199340820312,5907000,5715.7137796878815,1033.4667248370447
20118,740.0,12105.15725916534,,,,,,,,,,5908000,5716.55676150322,1033.4892569922526
20119,1000.0,16479.57065590168,,,,,,,3.8751764416694643,-0.060676052677445115,9813.559912109375,5909000,5717.617352485657,1033.4724476500937
20121,304.5,4181.17144819818,,,,,,,,,,5910000,5718.478350877762,1033.4917153429183
20122,1000.0,17015.82242774831,,,,,,,3.875614249706268,-0.06863421734888106,11155.829833984375,5911000,5719.541462182999,1033.4744557903646
20123,1000.0,17075.841251949318,,,,,,,,,,5912000,5720.390098571777,1033.4959501234125
20124,846.0,13453.683314114473,,,,,,,3.87709778547287,-0.07023264348972588,9404.062609863282,5913000,5721.471173286438,1033.4754507910152
20126,530.0,8784.121798701359,,,,,,,,,,5914000,5722.332585573196,1033.4946303033878
20127,1000.0,17263.782165066765,,,,,,,3.887772041559219,-0.05982934698695317,8695.887329101562,5915000,5723.443968057632,1033.4686655467297
20128,948.0,16220.75662472225,,,,,,,,,,5916000,5724.2856204509735,1033.4914070087793
20131,469.0,7449.963506452801,,,,,,,3.8941036641597746,-0.06793385114287957,9502.355859375,5917000,5725.450820684433,1033.4557374283181
20132,1000.0,17577.549983859462,,,,,,,,,,5918000,5726.311790466309,1033.4749864394096
20133,1000.0,17324.355683685102,,,,,,,3.890462523698807,-0.054377595870755614,7731.795635986328,5919000,5727.296530723572,1033.4718952036187
20135,699.5,11271.108642554485,,,,,,,,,,5920000,5727.856279373169,1033.545485650324
20136,969.0,15514.086046479091,,,,,,,3.889138180017471,-0.07125305077061057,13896.607177734375,5921000,5728.570953130722,1033.5911082264092
