episode/count,episode/length,episode/return,eval/max_return,eval/mean_length,eval/mean_return,eval/min_return,eval/std_return,eval/step,loss/actor,loss/critic,step,time/elapsed_sec,time/fps
1605,58.588235294117645,29.677798203496412,,,,,,,-3.834714563369751,0.033481143176555636,50000,73.14806985855103,683.5450353876288
1623,54.5,27.707121309783922,291.58878765393297,54.7,275.7105603123313,256.6558829416744,10.458403754927122,50000.0,-3.9099116382598877,0.03404471986740828,51000,76.05684161186218,670.5511157072002
1642,52.10526315789474,26.51992325884042,,,,,,,-3.9689598751068114,0.035327602967619894,52000,78.30625653266907,664.0593268343226
1662,50.45,25.734892729049484,,,,,,,-4.0321827945709225,0.036294362135231496,53000,79.57185387611389,666.0646625440719
1682,51.2,26.160963271064645,,,,,,,-4.098564447402954,0.03880580212175846,54000,80.80624389648438,668.2651908579725
1702,48.45,24.63933652450623,,,,,,,-4.148550022125244,0.03974333421885967,55000,82.21811270713806,668.9523535514696
1723,48.714285714285715,24.648411021541673,,,,,,,-4.204834743499756,0.04080537261068821,56000,83.45429253578186,671.0259987644067
1743,49.2,24.973669799787327,,,,,,,-4.254173461914062,0.04160012574493885,57000,84.84232664108276,671.8344752747408
1763,49.8,25.322114686469437,,,,,,,-4.291026340484619,0.04252480544149875,58000,86.20731854438782,672.7967065828178
1784,48.38095238095238,24.51704784110967,,,,,,,-4.340620021820069,0.04277858518064022,59000,87.56151628494263,673.8119953062741
1805,47.857142857142854,24.208659105031014,,,,,,,-4.385570510864258,0.04467128928005695,60000,88.9380145072937,674.6271583910777
1826,48.23809523809524,24.287321458291647,,,,,,,-4.427979301452637,0.04546519695222378,61000,90.68855571746826,672.6317286388352
1846,49.05,24.614782983191283,,,,,,,-4.47396439743042,0.04550153385102749,62000,93.01050233840942,666.5913895875887
1867,48.42857142857143,24.29654878899293,,,,,,,-4.5164569511413575,0.04688040964305401,63000,95.35480856895447,660.6903306238872
1887,49.45,24.9074212892831,,,,,,,-4.554739238739014,0.048000679820775986,64000,97.5639636516571,655.9799090215927
1906,51.73684210526316,25.89894729453301,,,,,,,-4.578550842285156,0.04856207798421383,65000,99.73733043670654,651.7118486668248
1926,50.95,25.49308754010661,,,,,,,-4.623623687744141,0.04954691475629806,66000,101.98856925964355,647.1313450037378
1945,51.05263157894737,25.608579555936295,,,,,,,-4.663175453186035,0.05091329990327358,67000,104.23450756072998,642.7813741141714
1965,52.0,26.23630411566915,,,,,,,-4.719376838684082,0.051757781788706776,68000,106.60021805763245,637.8973818162024
1983,54.833333333333336,27.772460076287416,,,,,,,-4.747202091217041,0.05260852846503258,69000,108.93634128570557,633.39744281511
2000,57.88235294117647,29.59383883845702,,,,,,,-4.775909290313721,0.0533242499679327,70000,111.29378986358643,628.96591162723
2018,55.166666666666664,27.945434682652937,,,,,,,-4.817461273193359,0.05335588133335113,71000,113.5896942615509,625.056704849613
2035,58.11764705882353,29.46166448232696,,,,,,,-4.84634778213501,0.054276929765939716,72000,115.42654514312744,623.7733262372266
2053,56.77777777777778,29.061004471148017,,,,,,,-4.87140470123291,0.054912616610527036,73000,116.84608602523804,624.7534896824225
2070,58.294117647058826,29.49652501140233,,,,,,,-4.903885780334472,0.054735155627131465,74000,118.27648210525513,625.6526968239286
2087,59.8235294117647,30.476831336727642,,,,,,,-4.9304880638122555,0.056060684114694594,75000,119.67145133018494,626.7158889305007
2103,61.75,31.479858880718286,,,,,,,-4.955983276367188,0.055943640410900115,76000,121.0308883190155,627.9388762286678
2119,61.3125,31.208275037488114,,,,,,,-5.0008293113708495,0.05705802421271801,77000,122.423335313797,628.9650563973988
2135,64.4375,33.18732810555706,,,,,,,-5.0117881355285645,0.05723127509653568,78000,124.6326379776001,625.8392766589658
2152,57.294117647058826,29.121037752986236,,,,,,,-5.0661919364929195,0.05885563188791275,79000,126.03604865074158,626.8047978790327
2171,53.26315789473684,27.45391962881595,,,,,,,-5.079645698547363,0.059881492227315904,80000,128.07283115386963,624.6445813623513
2188,59.0,29.928118211220365,,,,,,,-5.098366275787353,0.06166252014040947,81000,130.29049944877625,621.6876928301682
2205,59.11764705882353,29.518659395216414,,,,,,,-5.1279233512878415,0.062225331857800485,82000,132.58282852172852,618.4812989305121
2218,75.3076923076923,36.9650379529917,,,,,,,-5.1260976905822755,0.06322993193566799,83000,134.89614725112915,615.2881434447731
2235,59.88235294117647,29.548479898260855,,,,,,,-5.167415294647217,0.06590687710046768,84000,137.21729397773743,612.1677345832838
2255,51.4,25.660210901597633,,,,,,,-5.209338195800782,0.0673102543503046,85000,139.5110216140747,609.2708591521395
2275,49.0,24.572418211367545,,,,,,,-5.262772556304932,0.06925609275698662,86000,141.6980528831482,606.9243595811455
2295,48.45,24.83592143716342,,,,,,,-5.2894926948547365,0.07154388089478016,87000,143.10969710350037,607.9252612566115
2316,49.904761904761905,25.44636736992856,,,,,,,-5.304222953796387,0.07423606875538825,88000,144.48200750350952,609.072378772578
2337,47.142857142857146,23.573403529533547,,,,,,,-5.323799953460694,0.07527920120954514,89000,145.83533310890198,610.2773457070215
2358,47.0,23.46149214192048,,,,,,,-5.354689399719239,0.0773935467004776,90000,147.1140170097351,611.7703929873953
2379,47.142857142857146,24.034060774386962,,,,,,,-5.4244181976318355,0.08217479929327964,91000,148.29227995872498,613.6529833200254
2399,51.25,25.917647749832604,,,,,,,-5.516509750366211,0.08399546563625336,92000,149.62404417991638,614.8744374892983
2416,56.64705882352941,28.544382952791743,,,,,,,-5.580658866882324,0.08767926946282387,93000,151.79874467849731,612.6532877262567
2432,63.3125,32.29686473382489,,,,,,,-5.6045348777771,0.08920201894640922,94000,153.42494702339172,612.6774153988688
2447,67.33333333333333,34.166075286217655,,,,,,,-5.6462416763305665,0.08929625874757767,95000,154.88798451423645,613.3464793795423
2464,59.88235294117647,30.831478395399827,,,,,,,-5.679993251800537,0.08950817677378654,96000,157.102778673172,611.0649398487925
2478,68.42857142857143,35.208978353355974,,,,,,,-5.695393653869629,0.0908755059838295,97000,159.35032391548157,608.7216995645908
2494,64.4375,31.901961607129294,,,,,,,-5.71792264175415,0.09200944098830223,98000,161.65336060523987,606.235463544229
2513,53.10526315789474,26.408350532141537,,,,,,,-5.775604644775391,0.09481704419851303,99000,163.77909064292908,604.4727664036164
2531,54.388888888888886,25.417908099348068,,,,,,,-5.822872188568115,0.09924693739414216,100000,165.90862250328064,602.7414277279207
2548,58.588235294117645,25.561326925134882,331.60371935894943,57.8,276.3922303949181,240.99496820963793,30.229024761186462,100000.0,-5.96651033782959,0.10942403155565261,101000,168.4509847164154,599.5809414235953
2568,50.35,22.02869897901116,,,,,,,-6.075592079162598,0.12150583976507187,102000,170.52674913406372,598.1466281270057
2589,47.095238095238095,19.649105731137436,,,,,,,-6.171441669464111,0.1292986347079277,103000,172.69177746772766,596.4383568826747
2610,49.476190476190474,20.400824181029353,,,,,,,-6.2413567237854,0.1336058252453804,104000,174.88539218902588,594.6751681100443
2628,52.22222222222222,20.48465728403052,,,,,,,-6.44701322555542,0.145424457013607,105000,177.08775568008423,592.926369170811
2643,69.86666666666666,29.831880832051855,,,,,,,-6.5384655303955075,0.15788711887598036,106000,179.32273983955383,591.1129848609374
2656,76.23076923076923,35.05979557421361,,,,,,,-6.609297031402588,0.16547724294662475,107000,181.40067386627197,589.8544791453205
2672,62.75,28.40587303612978,,,,,,,-6.645558837890625,0.1679614934325218,108000,182.77241730690002,590.89878873054
2685,74.38461538461539,34.80550135391361,,,,,,,-6.703896522521973,0.17165757298469544,109000,184.14507794380188,591.9245912902709
2699,70.64285714285714,33.24475285329932,,,,,,,-6.779465606689453,0.17606565713882447,110000,185.54287600517273,592.854882754611
2714,68.73333333333333,33.150438025962536,,,,,,,-6.852713787078858,0.18116670614480973,111000,186.92035555839539,593.8358059955793
2730,63.9375,31.372317222304805,,,,,,,-6.892172954559326,0.1870486513376236,112000,188.29782605171204,594.802406105536
2743,73.46153846153847,37.881699267373,,,,,,,-6.969364749908447,0.19238523918390274,113000,189.67195177078247,595.7654726754744
2757,74.71428571428571,38.25825217964107,,,,,,,-7.03270609664917,0.19792052751779557,114000,191.73321294784546,594.5761730442073
2770,73.07692307692308,36.005319365544445,,,,,,,-7.116227844238281,0.20045212972164153,115000,193.9249415397644,593.0129414344528
2785,67.8,33.160483705773615,,,,,,,-7.16091346359253,0.20511221164464952,116000,195.99724626541138,591.8450499193116
2801,64.25,30.792843395872918,,,,,,,-7.221263248443604,0.20722487276792526,117000,198.10190391540527,590.6051263897094
2817,63.0,29.531442879934918,,,,,,,-7.22797420501709,0.2130003741979599,118000,199.70133137702942,590.8823901490168
2833,62.4375,29.223269812272896,,,,,,,-7.30608975982666,0.21278427571058273,119000,201.8039472103119,589.6812309423414
2849,62.25,28.91324706467668,,,,,,,-7.313985294342041,0.21472111916542053,120000,203.4588794708252,589.7997684451383
2864,64.13333333333334,29.876098821360177,,,,,,,-7.329583755493164,0.21347085732221605,121000,204.803631067276,590.8098375475222
2881,60.1764705882353,28.129874643225424,,,,,,,-7.370811828613281,0.2126913502216339,122000,206.14593815803528,591.8137465627508
2896,67.4,31.807440945513918,,,,,,,-7.352203018188477,0.21378766524791717,123000,207.50712537765503,592.750729769615
2910,70.64285714285714,33.4438165944788,,,,,,,-7.380812412261963,0.2132668424844742,124000,208.88834142684937,593.6185770493255
2926,62.875,29.751832746918605,,,,,,,-7.4037770042419435,0.21488907039165497,125000,210.57573890686035,593.6106440794146
2940,68.71428571428571,33.03155842666413,,,,,,,-7.40217964553833,0.21445381027460098,126000,212.8877911567688,591.861089428161
2957,61.88235294117647,29.542799302924696,,,,,,,-7.395830982208252,0.21519250059127806,127000,215.0613157749176,590.5292615847183
2973,60.0625,28.192417703409816,,,,,,,-7.411280933380127,0.21279084259271622,128000,217.20389342308044,589.3080367149556
2992,53.8421052631579,24.719745567925457,,,,,,,-7.405781581878662,0.21287345147132875,129000,219.30332112312317,588.2263858994443
3008,60.625,29.51189074161012,,,,,,,-7.417610778808593,0.21310205441713334,130000,221.3986897468567,587.1760133207639
3023,66.13333333333334,32.608377650272395,,,,,,,-7.423131973266601,0.21486701381206513,131000,223.51357460021973,586.0941566269918
3036,80.23076923076923,40.69616284021963,,,,,,,-7.419372447967529,0.2155901721715927,132000,225.39681220054626,585.6338371039308
3049,73.0,35.77760667061635,,,,,,,-7.436226913452148,0.21825496482849122,133000,226.701504945755,586.6745350094793
3061,83.25,41.507654875259625,,,,,,,-7.460553131103516,0.22031164914369583,134000,228.66964507102966,585.9981982233661
3072,92.18181818181819,45.14454054372292,,,,,,,-7.453102825164795,0.22382724010944366,135000,230.98828887939453,584.4452143220442
3085,77.15384615384616,37.04014166892142,,,,,,,-7.4605648155212405,0.22330718195438384,136000,233.24892616271973,583.0680648241155
3099,74.28571428571429,35.86739411627695,,,,,,,-7.463020732879639,0.225297277033329,137000,235.519127368927,581.6937313350244
3110,91.72727272727273,43.912817298994064,,,,,,,-7.471517768859863,0.2270209169983864,138000,237.8335783481598,580.2376643300745
3120,93.9,45.039901013891615,,,,,,,-7.477024738311767,0.22855501741170883,139000,240.01422595977783,579.1323386943487
3132,87.83333333333333,43.00275202557011,,,,,,,-7.4761226310729985,0.23251080048084258,140000,241.30883407592773,580.169393864582
3145,73.38461538461539,36.19943278505967,,,,,,,-7.508139308929444,0.2320146672129631,141000,242.60573434829712,581.1898897557518
3158,77.0,38.082844659899024,,,,,,,-7.507254264831543,0.23104791283607484,142000,243.9411063194275,582.1077150238829
3170,85.66666666666667,42.51257673549745,,,,,,,-7.512651565551757,0.2328972864151001,143000,245.2991602420807,582.961636961481
3181,85.45454545454545,42.140626489005335,,,,,,,-7.5177329139709475,0.23433955478668214,144000,246.56479597091675,584.0249798555401
3195,75.07142857142857,36.749832500041755,,,,,,,-7.489198673248291,0.23301618653535844,145000,247.74047756195068,585.2899026713989
3208,74.53846153846153,34.886472822482546,,,,,,,-7.472683700561523,0.23484594815969467,146000,248.9249782562256,586.5220960257273
3221,77.38461538461539,38.296519319429045,,,,,,,-7.489589691162109,0.23416303646564485,147000,250.1019139289856,587.7603961149192
3235,72.14285714285714,36.11124255108643,,,,,,,-7.479959880828857,0.23534069204330443,148000,251.3258981704712,588.8768371161394
3251,62.1875,31.259108157827654,,,,,,,-7.46997282409668,0.2336773784160614,149000,252.99768543243408,588.9381942183504
3268,58.588235294117645,29.794852845663495,,,,,,,-7.453343948364258,0.23582004261016845,150000,255.18712210655212,587.8039564134755
3286,58.72222222222222,29.861822504841808,346.4427480286833,61.1,312.8416039350873,291.40910744905227,16.46931119347155,150000.0,-7.437924571990967,0.23573351031541825,151000,257.859956741333,585.5891775839883
3303,56.05882352941177,28.21224091888624,,,,,,,-7.436988613128662,0.23503707003593444,152000,260.0276577472687,584.5532022125697
3319,63.25,31.790754173828745,,,,,,,-7.392109832763672,0.23478440088033675,153000,262.13475227355957,583.6692719030694
3334,68.4,34.01843856934087,,,,,,,-7.3645188484191895,0.23470424550771712,154000,264.24315571784973,582.7965518411996
3347,74.61538461538461,38.12866199891404,,,,,,,-7.379202880859375,0.23608137875795365,155000,266.36102652549744,581.9169644368471
3359,79.41666666666667,39.880681521359705,,,,,,,-7.3807288208007815,0.23814759588241577,156000,267.57299280166626,583.018481673269
3371,88.16666666666667,44.93845824168773,,,,,,,-7.360578330993652,0.2393951225876808,157000,268.87739419937134,583.9092589672497
3380,100.44444444444444,49.06066183903546,,,,,,,-7.345627418518067,0.24121433126926423,158000,270.82393193244934,583.40486703889
3392,92.5,43.703302797254445,,,,,,,-7.362882518768311,0.23883169370889665,159000,273.0432312488556,582.3253675718665
3402,100.1,48.173687968398724,,,,,,,-7.33970333480835,0.2390968736410141,160000,275.0297064781189,581.7553385373279
3413,86.18181818181819,40.52677104044462,,,,,,,-7.340420913696289,0.24071570640802384,161000,276.5736572742462,582.1234082331813
3425,86.16666666666667,40.7310842723214,,,,,,,-7.37175273513794,0.24055926817655562,162000,278.78981351852417,581.0829239255397
3436,86.54545454545455,41.28978439954988,,,,,,,-7.337434768676758,0.24106892287731171,163000,280.8960087299347,580.2859240934074
3448,84.25,39.1012646908565,,,,,,,-7.344942081451416,0.2408055824637413,164000,282.9722013473511,579.5622298555343
3460,82.66666666666667,38.47994769767804,,,,,,,-7.320904296875,0.24037471574544905,165000,285.07655930519104,578.7918880533348
3473,82.53846153846153,40.144639474828324,,,,,,,-7.310881706237793,0.23861024606227874,166000,287.34089636802673,577.7110118964301
3485,82.91666666666667,38.948233107087546,,,,,,,-7.30867435836792,0.2377592918872833,167000,289.6198606491089,576.6179143436924
3497,83.25,38.8319187813579,,,,,,,-7.278124813079834,0.23755512905120849,168000,291.8702642917633,575.5982042489316
3509,79.83333333333333,37.41104440153569,,,,,,,-7.2839574546813965,0.23612234824895859,169000,293.94261479377747,574.9421536532429
3520,90.63636363636364,43.64169327597069,,,,,,,-7.2795312919616695,0.2326294613480568,170000,296.0432481765747,574.2404227999947
3533,79.92307692307692,37.0527353663147,,,,,,,-7.282784465789795,0.23392898124456404,171000,298.1385774612427,573.5587841604618
3545,80.75,37.8754260869609,,,,,,,-7.250331680297852,0.23149406796693803,172000,300.1658778190613,573.016497576986
3558,74.76923076923077,34.80439101888878,,,,,,,-7.275470821380615,0.23064984911680222,173000,301.9041430950165,573.0295656974563
3569,89.72727272727273,42.16959176149044,,,,,,,-7.262510547637939,0.23098561054468156,174000,304.0290505886078,572.3137300962908
3582,78.38461538461539,37.23079662507809,,,,,,,-7.274106246948242,0.22912340885400773,175000,305.52798104286194,572.7789625116188
3594,85.75,41.770083829454116,,,,,,,-7.242880512237549,0.22606869822740555,176000,306.8656814098358,573.5408377743695
3605,86.81818181818181,41.189925177093556,,,,,,,-7.255645324707031,0.2250877520442009,177000,308.47483468055725,573.7907281263099
3617,82.08333333333333,39.13348528833866,,,,,,,-7.212581062316895,0.22318210685253143,178000,310.6818537712097,572.9333652395469
3630,83.3076923076923,39.803151628019954,,,,,,,-7.237593639373779,0.22830453908443452,179000,312.9444491863251,571.986499410394
3641,89.63636363636364,42.920950044006474,,,,,,,-7.242102264404297,0.22613209652900695,180000,315.2599115371704,570.9574652937669
3653,84.08333333333333,41.40759326912073,,,,,,,-7.2084684028625485,0.22330397456884385,181000,317.52185010910034,570.0395104708809
3665,79.75,38.1701764360258,,,,,,,-7.230599056243896,0.2225237262248993,182000,319.59813141822815,569.4651567340787
3677,87.33333333333333,43.293700376782915,,,,,,,-7.231392265319824,0.22259490156173706,183000,321.6724226474762,568.9017370337382
3688,84.63636363636364,41.676058207748646,,,,,,,-7.233374862670899,0.22229267901182176,184000,323.8392848968506,568.1830728430856
3699,93.9090909090909,46.09965508124747,,,,,,,-7.222244186401367,0.22065649557113648,185000,326.07002091407776,567.3627998102563
3710,91.72727272727273,45.21487479627659,,,,,,,-7.225904441833496,0.2224876592159271,186000,328.2892596721649,566.5735156420977
3720,94.8,46.534861965600506,,,,,,,-7.2253967361450195,0.21934139609336853,187000,330.2068808078766,566.3116393652673
3730,99.9,47.85237698686741,,,,,,,-7.236156742095948,0.22194944494962693,188000,332.0989751815796,566.0962967356598
3740,101.9,49.593709061004866,,,,,,,-7.226575527191162,0.22127356213331223,189000,333.46295738220215,566.779595202161
3750,95.3,47.48108025424805,,,,,,,-7.214836124420166,0.22167102015018464,190000,334.8285164833069,567.4546540884984
3760,110.6,54.03475202307575,,,,,,,-7.24792419052124,0.21912776827812194,191000,336.1307921409607,568.2311899586448
3770,100.3,48.7455398543573,,,,,,,-7.258665000915527,0.2197396292090416,192000,337.45679998397827,568.9617160155485
3781,89.54545454545455,43.37101268654074,,,,,,,-7.242790851593018,0.22008572632074355,193000,338.7663140296936,569.7142602646234
3790,104.33333333333333,52.56321824105222,,,,,,,-7.2638655853271485,0.21878205913305282,194000,340.0643162727356,570.4803200945368
3802,90.33333333333333,44.94490625863707,,,,,,,-7.260979698181153,0.21785174250602724,195000,341.40002942085266,571.177455171272
3812,91.8,45.812266982197514,,,,,,,-7.255707233428955,0.2197291797399521,196000,342.57955050468445,572.129888404766
3823,91.36363636363636,44.30740563714112,,,,,,,-7.2690916290283205,0.2192818685770035,197000,343.7825379371643,573.0366678368264
3834,97.45454545454545,47.64412357696232,,,,,,,-7.259273658752441,0.21786045616865157,198000,345.344003200531,573.3413586597804
3845,85.45454545454545,41.298500123246946,,,,,,,-7.28375549697876,0.2186096900701523,199000,347.4681372642517,572.714383444774
3858,80.92307692307692,40.45278411421565,,,,,,,-7.281817260742187,0.2182400883436203,200000,349.7043628692627,571.911652342668
3871,76.76923076923077,39.254436483037956,480.7803595387847,78.4,393.1561244210297,280.89859120824065,51.77300941821119,200000.0,-7.300344291687011,0.22054097378253937,201000,352.46808338165283,570.2643997480957
3885,70.35714285714286,35.837556325228164,,,,,,,-7.2803067779541015,0.21919418901205062,202000,354.567524433136,569.7081263236023
3900,68.13333333333334,34.75743633439499,,,,,,,-7.284506706237793,0.21979715830087662,203000,355.85949969291687,570.4498549994465
3917,58.94117647058823,30.39513193581961,,,,,,,-7.304847286224366,0.21998279243707658,204000,357.19068145751953,571.1235219451312
3932,64.53333333333333,33.13173106718995,,,,,,,-7.31584513092041,0.22295181238651277,205000,358.52140641212463,571.792914826263
3947,66.6,33.481667171106515,,,,,,,-7.29883281326294,0.22386691063642503,206000,360.0673544406891,572.1151819497501
3965,57.22222222222222,29.226858804087133,,,,,,,-7.321046707153321,0.22720457327365876,207000,362.1001000404358,571.6651278938732
3986,47.95238095238095,24.496024356791104,,,,,,,-7.355101768493652,0.22530084329843522,208000,364.2883701324463,570.9762294205997
4006,48.9,25.086702043990364,,,,,,,-7.36080685043335,0.22724769735336303,209000,365.57823944091797,571.6970471755254
4026,51.1,26.3141482178013,,,,,,,-7.383754699707032,0.22752061760425568,210000,366.7312591075897,572.6263981723774
4045,51.578947368421055,26.603800091535874,,,,,,,-7.434828754425049,0.2318959601521492,211000,367.8466053009033,573.6086644795845
4065,51.15,26.361222695277984,,,,,,,-7.40454704284668,0.23025500869750976,212000,368.9932792186737,574.5362095724352
4083,54.5,28.377420372600447,,,,,,,-7.3783055038452146,0.22960758984088897,213000,370.27365374565125,575.2502179004996
4101,55.05555555555556,28.572041027277194,,,,,,,-7.42736695098877,0.23178173619508743,214000,371.56001925468445,575.9500185979765
4118,58.94117647058823,30.947968456627418,,,,,,,-7.41110559463501,0.23033734220266341,215000,372.8495831489563,576.6400439131129
4135,59.705882352941174,31.341574437896657,,,,,,,-7.449175270080566,0.2312554725408554,216000,374.1387655735016,577.3259011770745
4151,61.4375,32.09769798191271,,,,,,,-7.410171718597412,0.23203169840574264,217000,375.42991757392883,578.0040157755111
4165,70.78571428571429,36.677865150852426,,,,,,,-7.3977056427001955,0.23131321442127228,218000,376.7157311439514,578.6856825384268
4178,76.38461538461539,38.93660206923682,,,,,,,-7.4347117958068845,0.23317049998044967,219000,377.9708921909332,579.4096966847158
4191,77.61538461538461,39.49122278079546,,,,,,,-7.433674381256104,0.23349546074867247,220000,379.12254333496094,580.2873078049237
4203,83.75,42.489228147170344,,,,,,,-7.4301366539001465,0.23320740741491316,221000,380.30969047546387,581.1053610643089
4215,78.91666666666667,38.64496533547153,,,,,,,-7.432287105560302,0.23576044195890428,222000,381.61630511283875,581.7361497024024
4226,96.36363636363636,47.37152374374987,,,,,,,-7.420761466979981,0.23825518989562988,223000,383.72024869918823,581.1525473465892
4234,123.5,58.13952475781439,,,,,,,-7.420418617248536,0.23521553456783295,224000,385.99891781806946,580.3125077816321
4245,90.81818181818181,44.330017009721566,,,,,,,-7.459567256927491,0.23595698171854018,225000,388.2459843158722,579.5294969926663
4255,96.2,47.48319957378381,,,,,,,-7.43142206954956,0.23721731549501418,226000,390.43679094314575,578.8388933688102
4266,96.0,47.39644460591303,,,,,,,-7.431713973999023,0.23720341610908507,227000,392.6835401058197,578.0736313491226
